symbol,entry_time,exit_time,qty,entry_price,exit_price,pnl,reason
MES,2025-04-08 14:50:00-04:00,2025-04-08 15:55:00-04:00,-1,5082.75,5017.75,324.0,session_eod
MES,2025-04-09 09:30:00-04:00,2025-04-09 09:35:00-04:00,-1,4996.5625,5002.5625,-31.0,stop
MES,2025-04-09 11:00:00-04:00,2025-04-09 11:05:00-04:00,-1,4992.9375,4998.9375,-31.0,stop
MES,2025-04-09 11:10:00-04:00,2025-04-09 11:15:00-04:00,-1,5016.3125,5022.3125,-31.0,stop
MES,2025-04-09 11:30:00-04:00,2025-04-09 11:45:00-04:00,-1,5029.625,5035.625,-31.0,stop
MES,2025-04-09 11:50:00-04:00,2025-04-09 12:10:00-04:00,-1,5022.9375,5028.9375,-31.0,stop
MES,2025-04-09 14:00:00-04:00,2025-04-09 14:05:00-04:00,1,5412.125,5406.125,-31.0,stop
MES,2025-04-09 14:10:00-04:00,2025-04-09 14:15:00-04:00,1,5399.9375,5393.9375,-31.0,stop
MES,2025-04-09 14:20:00-04:00,2025-04-09 14:30:00-04:00,1,5413.0625,5407.0625,-31.0,stop
MES,2025-04-09 14:35:00-04:00,2025-04-09 14:40:00-04:00,1,5423.0625,5417.0625,-31.0,stop
MES,2025-04-09 14:45:00-04:00,2025-04-09 14:50:00-04:00,1,5390.3125,5384.3125,-31.0,stop
MES,2025-04-09 14:55:00-04:00,2025-04-09 15:00:00-04:00,1,5377.0,5371.0,-31.0,stop
MES,2025-04-09 15:05:00-04:00,2025-04-09 15:55:00-04:00,1,5399.8125,5489.5,447.4375,session_eod
MES,2025-04-10 09:45:00-04:00,2025-04-10 09:50:00-04:00,1,5366.125,5360.125,-31.0,stop
MES,2025-04-10 15:00:00-04:00,2025-04-10 15:05:00-04:00,1,5326.9375,5320.9375,-31.0,stop
MES,2025-04-10 15:10:00-04:00,2025-04-10 15:15:00-04:00,1,5301.875,5295.875,-31.0,stop
MES,2025-04-10 15:20:00-04:00,2025-04-10 15:25:00-04:00,1,5319.9375,5313.9375,-31.0,stop
MES,2025-04-10 15:30:00-04:00,2025-04-10 15:35:00-04:00,1,5289.125,5283.125,-31.0,stop
MES,2025-04-11 09:55:00-04:00,2025-04-11 10:00:00-04:00,1,5324.0625,5318.0625,-31.0,stop
MES,2025-04-11 10:05:00-04:00,2025-04-11 10:10:00-04:00,1,5316.25,5310.25,-31.0,stop
MES,2025-04-11 10:15:00-04:00,2025-04-11 10:20:00-04:00,1,5303.4375,5297.4375,-31.0,stop
MES,2025-04-11 10:25:00-04:00,2025-04-11 10:30:00-04:00,1,5265.3125,5259.3125,-31.0,stop
MES,2025-04-11 10:35:00-04:00,2025-04-11 10:40:00-04:00,1,5291.3125,5285.3125,-31.0,stop
MES,2025-04-11 10:45:00-04:00,2025-04-11 10:50:00-04:00,1,5309.6875,5303.6875,-31.0,stop
MES,2025-04-11 12:00:00-04:00,2025-04-11 15:55:00-04:00,1,5319.6875,5390.25,351.8125,session_eod
MES,2025-04-14 09:30:00-04:00,2025-04-14 09:35:00-04:00,1,5485.375,5479.375,-31.0,stop
MES,2025-04-14 09:40:00-04:00,2025-04-14 09:45:00-04:00,1,5457.8125,5451.8125,-31.0,stop
MES,2025-04-14 09:50:00-04:00,2025-04-14 09:55:00-04:00,1,5465.25,5459.25,-31.0,stop
MES,2025-04-14 10:00:00-04:00,2025-04-14 10:10:00-04:00,1,5468.1875,5462.1875,-31.0,stop
MES,2025-04-14 10:15:00-04:00,2025-04-14 10:20:00-04:00,1,5462.9375,5456.9375,-31.0,stop
MES,2025-04-14 10:25:00-04:00,2025-04-14 11:05:00-04:00,1,5469.125,5463.125,-31.0,stop
MES,2025-04-14 11:10:00-04:00,2025-04-14 11:15:00-04:00,1,5463.375,5457.375,-31.0,stop
MES,2025-04-14 14:00:00-04:00,2025-04-14 15:55:00-04:00,1,5445.4375,5439.4375,-31.0,stop
MES,2025-04-15 10:10:00-04:00,2025-04-15 10:15:00-04:00,1,5473.625,5467.625,-31.0,stop
MES,2025-04-15 11:20:00-04:00,2025-04-15 11:25:00-04:00,1,5469.0,5463.0,-31.0,stop
MES,2025-04-15 11:35:00-04:00,2025-04-15 11:45:00-04:00,1,5456.6875,5450.6875,-31.0,stop
MES,2025-04-15 11:50:00-04:00,2025-04-15 12:05:00-04:00,1,5456.1875,5462.1875,29.0,signal
MES,2025-04-16 12:10:00-04:00,2025-04-16 12:30:00-04:00,-1,5363.9375,5369.9375,-31.0,stop
MES,2025-04-16 12:35:00-04:00,2025-04-16 15:55:00-04:00,-1,5363.5625,5305.5,289.3125,session_eod
MES,2025-04-17 09:30:00-04:00,2025-04-17 09:35:00-04:00,-1,5320.5625,5316.8125,17.75,signal
MES,2025-04-17 10:50:00-04:00,2025-04-17 11:05:00-04:00,-1,5303.875,5309.875,-31.0,stop
MES,2025-04-17 11:25:00-04:00,2025-04-17 11:30:00-04:00,-1,5318.875,5324.875,-31.0,stop
MES,2025-04-21 09:30:00-04:00,2025-04-21 15:10:00-04:00,-1,5254.0,5143.6875,550.5625,signal
MES,2025-04-22 15:00:00-04:00,2025-04-22 15:05:00-04:00,1,5313.8125,5307.8125,-31.0,stop
MES,2025-04-22 15:10:00-04:00,2025-04-22 15:15:00-04:00,1,5305.75,5299.75,-31.0,stop
MES,2025-04-22 15:20:00-04:00,2025-04-22 15:35:00-04:00,1,5294.3125,5288.3125,-31.0,stop
MES,2025-04-22 15:40:00-04:00,2025-04-22 15:45:00-04:00,1,5299.0,5312.25,65.25,signal
MES,2025-04-23 09:30:00-04:00,2025-04-23 09:35:00-04:00,1,5453.75,5447.75,-31.0,stop
MES,2025-04-23 09:40:00-04:00,2025-04-23 10:00:00-04:00,1,5468.625,5462.625,-31.0,stop
MES,2025-04-23 10:05:00-04:00,2025-04-23 10:10:00-04:00,1,5480.6875,5474.6875,-31.0,stop
MES,2025-04-23 10:15:00-04:00,2025-04-23 10:20:00-04:00,1,5469.4375,5463.4375,-31.0,stop
MES,2025-04-23 10:25:00-04:00,2025-04-23 10:50:00-04:00,1,5481.125,5475.125,-31.0,stop
MES,2025-04-23 10:55:00-04:00,2025-04-23 11:00:00-04:00,1,5474.625,5468.625,-31.0,stop
MES,2025-04-23 11:05:00-04:00,2025-04-23 11:10:00-04:00,1,5474.125,5468.125,-31.0,stop
MES,2025-04-23 13:05:00-04:00,2025-04-23 13:30:00-04:00,1,5433.6875,5427.6875,-31.0,stop
MES,2025-04-23 13:35:00-04:00,2025-04-23 13:40:00-04:00,1,5417.8125,5411.8125,-31.0,stop
MES,2025-04-23 13:45:00-04:00,2025-04-23 14:05:00-04:00,1,5418.3125,5424.5,29.9375,signal
MES,2025-04-24 10:00:00-04:00,2025-04-24 15:25:00-04:00,1,5440.625,5497.75,284.625,signal
